Transportadora;Metodo;Cep Inicial;Cep Final;Peso Inicial Kg;Peso Final Kg;Valor Inicial R$;Valor Final R$;Cubagem;Limite Peso Kg;Prazo Entrega;Formula;Frete Valor R$;Excedente R$;AdValor %;Peso Excedente Kg;Valor Por Kg R$;Despacho R$;Total Minimo R$;Imposto %;Seguro %;Seguro Minimo R$;Gris %;Gris Minimo R$;Pedagio R$;Pedagio Fração R$;Tas %;Tas Minimo R$;Emex %;Emex Minimo R$;Taxa Minima R$;Taxa Maxima R$;Taxa %;Fração Taxa Peso;Taxa Sobre
"Transiga";"Normal";"16600-000";"16649-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16600-000";"16649-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16650-000";"16669-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16650-000";"16669-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16650-000";"16669-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16650-000";"16669-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16650-000";"16669-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16670-000";"16699-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16670-000";"16699-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16670-000";"16699-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16670-000";"16699-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16670-000";"16699-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16700-000";"16999-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16700-000";"16999-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16700-000";"16999-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16700-000";"16999-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"16700-000";"16999-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;10;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17000-000";"17809-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17000-000";"17809-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17000-000";"17809-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17000-000";"17809-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17000-000";"17809-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17810-000";"17829-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";67,320;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17810-000";"17829-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";69,440;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17810-000";"17829-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";85,500;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17810-000";"17829-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";112,110;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17810-000";"17829-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";112,110;0,950;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17830-000";"18109-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17830-000";"18109-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17830-000";"18109-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17830-000";"18109-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"17830-000";"18109-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;8;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"18590-000";"18999-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"18590-000";"18999-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"18590-000";"18999-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"18590-000";"18999-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"18590-000";"18999-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19000-000";"19699-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";67,320;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19000-000";"19699-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";69,440;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19000-000";"19699-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";85,500;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19000-000";"19699-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";112,110;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19000-000";"19699-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";112,110;0,950;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19700-000";"19739-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19700-000";"19739-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19700-000";"19739-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19700-000";"19739-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19700-000";"19739-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19740-000";"19749-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";67,320;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19740-000";"19749-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";69,440;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19740-000";"19749-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";85,500;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19740-000";"19749-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";112,110;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19740-000";"19749-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";112,110;0,950;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19750-000";"19779-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19750-000";"19779-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19750-000";"19779-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19750-000";"19779-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19750-000";"19779-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19780-000";"19799-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";67,320;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19780-000";"19799-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";69,440;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19780-000";"19799-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";85,500;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19780-000";"19799-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";112,110;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19780-000";"19799-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";112,110;0,950;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19800-000";"19999-999";0,000;40,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";61,070;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19800-000";"19999-999";40,001;60,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";62,980;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19800-000";"19999-999";60,001;80,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";77,540;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19800-000";"19999-999";80,001;100,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,000;0,300;0,000;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
"Transiga";"Normal";"19800-000";"19999-999";100,001;999.999,000;0,000;999.999,000;200,000;999.999,000;11;"Frete Peso";101,690;0,850;0,300;100,001;0,000;8,000;0,000;0,000;0,000;0,000;0,150;3,000;4,500;100,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;"NF";
    
